id,external_id,uId,questionId,program,domain,domain_desc,skill_cd,skill_desc,difficulty,type,stimulus,stem,answer,correct_letters,choices_text,rationale
8ca1b832-2ebe-42a6-8230-1909e855394d,8ca1b832-2ebe-42a6-8230-1909e855394d,e796da1f-19f5-4299-9b11-c6d1a5c28717,46b2e169,SAT,Q,Problem-Solving and Data Analysis,Q.E.,Probability and conditional probability,M,spr,,"A box contains 13 red pens and 37 blue pens. If one of these pens is selected at random, what is the probability of selecting a red pen? (Express your answer as a decimal or fraction, not as a percent.)",.26,,,"The correct answer is StartFraction 13 Over 50 EndFraction . It's given that a box contains 13 red pens and 37 blue pens. If one of these pens is selected at random, the probability of selecting a red pen is the number of red pens in the box divided by the number of red and blue pens in the box. The number of red and blue pens in the box is 13 plus 37 , or 50 . Since there are 13 red pens in the box, it follows that the probability of selecting a red pen is StartFraction 13 Over 50 EndFraction . Note that 13/50 and .26 are examples of ways to enter a correct answer."
f3910fb9-490b-407a-b587-704499bf653f,f3910fb9-490b-407a-b587-704499bf653f,e86ba0c6-6b12-498f-b451-8f3c6401b662,8213b1b3,SAT,Q,Problem-Solving and Data Analysis,Q.B.,Percentages,H,spr,,"According to a set of standards, a certain type of substance can contain a maximum of 0.001 percent sign phosphorus by mass. If a sample of this substance has a mass of 140 grams, what is the maximum mass, in grams, of phosphorus the sample can contain to meet these standards?",.0014,,,"The correct answer is .0014 . It's given that a certain type of substance can contain a maximum of 0.001 percent sign phosphorus by mass to meet a set of standards. If a sample of the substance has a mass of 140 grams, it follows that the maximum mass, in grams, of phosphorus the sample can contain to meet the standards is 0.001 percent sign of 140 , or StartFraction 0.001 Over 100 EndFraction left parenthesis 140 right parenthesis , which is equivalent to left parenthesis 0.00001 right parenthesis left parenthesis 140 right parenthesis , or 0.0014 . Note that .0014 and 0.001 are examples of ways to enter a correct answer."
be404513-86c1-473f-9573-d0ef7f6ac666,be404513-86c1-473f-9573-d0ef7f6ac666,e9f3c0f6-4cc8-417b-9496-125e7eba5290,bc59c2d9,SAT,Q,Problem-Solving and Data Analysis,Q.D.,Two-variable data: Models and scatterplots,E,mcq,,"The scatterplot shows the temperature, in degrees Fahrenheit left parenthesis degree upper F right parenthesis , and the distance above sea level, in feet, measured at 6 locations on Mount Jefferson. A line of best fit is also shown. 2,000 4,000 6,000 8,000 x 10 20 30 40 50 60 70 80 y O Distance above sea level (feet) Temperature (°F) The scatterplot has 6 data points. The data points are in a linear pattern trending down from left to right. A line of best fit is shown: The line of best fit slants down from left to right. The line of best fit passes through the following coordinates: (0 comma 47) (4,000 comma 35) (7,000 comma 26) At a distance of 4,000 feet above sea level, what is the temperature, in degree upper F , predicted by the line of best fit?",,B,A. 47 | B. 35 | C. 25 | D. 0,"Choice B is correct. In the given scatterplot, the x -values represent the distance above sea level, in feet, and the y -values represent the temperature, in degree upper F . The point on the line of best fit with an x -value of 4,000 has a corresponding y -value of 35 . Therefore, at a distance of 4,000 feet above sea level, the temperature predicted by the line of best fit is 35 degree upper F . Choice A is incorrect. This is the temperature, in degree upper F , predicted by the line of best fit at a distance of 0 feet above sea level. Choice C is incorrect. This is the measured temperature, in degree upper F , at a distance of 6,000 feet above sea level. Choice D is incorrect and may result from conceptual or calculation errors."
f1d73552-b37d-4f00-870e-29249c5ffb4b,f1d73552-b37d-4f00-870e-29249c5ffb4b,ebcfa219-9bbe-4ba9-8df5-288f890eae20,50b2807e,SAT,Q,Problem-Solving and Data Analysis,Q.D.,Two-variable data: Models and scatterplots,M,mcq,,"The scatterplot shows the relationship between two variables, x and y . The scatterplot has 10 data points. The data points are in a linear pattern trending down from left to right. The data points have the following approximate coordinates: (0 comma 10) (1.2 comma 9) (2.3 comma 8) (3.1 comma 5) (4.8 comma 5) (5.2 comma 3) (6.5 comma 3) (7.2 comma 3) (9.6 comma 2) (8.8 comma 1) Which of the following equations is the most appropriate linear model for the data shown?",,D,A. y equals 0.9 plus 9.4 x | B. y equals 0.9 minus 9.4 x | C. y equals 9.4 plus 0.9 x | D. y equals 9.4 minus 0.9 x,"Choice D is correct. The data points suggest that as the variable x increases, the variable y decreases, which implies that an appropriate linear model for the data has a negative slope. The data points also show that when x is close to 0 , y is greater than 9 . Therefore, the y -intercept of the graph of an appropriate linear model has a y -coordinate greater than 9 . The graph of an equation of the form y equals a plus b x , where a and b are constants, has a y -intercept with a y -coordinate of a and has a slope of b . Of the given choices, only choice D represents a graph that has a negative slope, negative 0.9 , and a y -intercept with a y -coordinate greater than 9 , 9.4 . Choice A is incorrect. The graph of this equation has a positive slope, not a negative slope, and a y -intercept with a y -coordinate less than 1 , not greater than 9 . Choice B is incorrect. The graph of this equation has a y -intercept with a y -coordinate less than 1 , not greater than 9 . Choice C is incorrect. The graph of this equation has a positive slope, not a negative slope."
dabe922d-3778-48a9-88e7-926763881b51,dabe922d-3778-48a9-88e7-926763881b51,ec98d7b7-2c69-420c-b19d-cff5e3723601,34f8cd89,SAT,Q,Problem-Solving and Data Analysis,Q.B.,Percentages,H,mcq,,"37 percent sign of the items in a box are green. Of those, 37 percent sign are also rectangular. Of the green rectangular items, 42 percent sign are also metal. Which of the following is closest to the percentage of the items in the box that are not rectangular green metal items?",,C,A. 1.16 percent sign | B. 57.50 percent sign | C. 94.25 percent sign | D. 98.84 percent sign,"Choice C is correct. It's given that 37 percent sign of the items in a box are green. Let x represent the total number of items in the box. It follows that StartFraction 37 Over 100 EndFraction x , or 0.37 x , items in the box are green. It's also given that of those, 37 percent sign are also rectangular. Therefore, StartFraction 37 Over 100 EndFraction left parenthesis 0.37 x right parenthesis , or 0.1369 x , items in the box are green rectangular items. It's also given that of the green rectangular items, 42 percent sign are also metal. Therefore, StartFraction 42 Over 100 EndFraction left parenthesis 0.1369 x right parenthesis , or 0.057498 x , items in the box are rectangular green metal items. The number of the items in the box that are not rectangular green metal items is the total number of items in the box minus the number of rectangular green metal items in the box. Therefore, the number of items in the box that are not rectangular green metal items is x minus 0.057498 x , or 0.942502 x . The percentage of items in the box that are not rectangular green metal items is the percentage that 0.942502 x is of x . If p percent sign represents this percentage, the value of p is 100 left parenthesis StartFraction 0.942502 x Over x EndFraction right parenthesis , or 94.2502 . Of the given choices, 94.25 percent sign is closest to the percentage of items in the box that are not rectangular green metal items. Choice A is incorrect and may result from conceptual or calculation errors. Choice B is incorrect and may result from conceptual or calculation errors. Choice D is incorrect and may result from conceptual or calculation errors."
4c42a273-cc25-495c-8315-77ecc0dd2ea9,4c42a273-cc25-495c-8315-77ecc0dd2ea9,ed1883e1-6c73-4c01-9d60-0f3ec131f76d,6fca0144,SAT,Q,Problem-Solving and Data Analysis,Q.G.,Evaluating statistical claims: Observational studies and experiments ,H,mcq,,"For a baobab tree habitat in South Africa, a scientist randomly selected 50 baobab trees that were 17 years old and randomly assigned them to two groups. Each group was subjected to a different watering pattern for 2 consecutive years to observe whether the watering pattern affects the trees’ growth rate. Based on the design of the study, what is the largest group to which these results can be applied?",,D,A. All the 50 baobab trees that were selected in this habitat | B. All the baobab trees that were 19 years old in this habitat | C. All the baobab trees that were 17 years old in South Africa | D. All the baobab trees that were 17 years old in this habitat,"Choice D is correct. When a study uses a randomly selected sample, the largest group to which the results of the study can be applied is the population from which the sample was selected. It's given that the scientist randomly selected the trees from the baobab trees in a certain habitat that were 17 years old. Therefore, the largest group to which the results of this study can be applied is all the baobab trees that were 17 years old in this habitat. Choice A is incorrect. Since the sample was randomly selected from a population, the results can be applied to a larger group than the sample. Choice B is incorrect. The sample was selected from a population of baobab trees that were 17 years old, not 19 years old. Choice C is incorrect. The sample was selected from a certain tree habitat in South Africa, not from all the baobab trees that were 17 years old in South Africa."
59d31da7-fdd1-4c5d-bf7e-1927db0fb130,59d31da7-fdd1-4c5d-bf7e-1927db0fb130,eeba629b-94c9-4fe9-b590-c2961a5f98ca,24a1e6a7,SAT,Q,Problem-Solving and Data Analysis,Q.D.,Two-variable data: Models and scatterplots,M,mcq,,"The scatterplot shows the relationship between two variables, x and y . A line of best fit is also shown. The scatterplot has 5 data points. The data points are in a linear pattern trending down from left to right. A line of best fit is shown: The line of best fit slants down from left to right. The line of best fit passes through the following approximate coordinates: (0 comma 14.1) (12.7 comma 0) Which of the following is closest to the slope of this line of best fit?",,B,A. negative 3.3 | B. negative 1.1 | C. 1.1 | D. 3.3,"Choice B is correct. A line in the xy -plane that passes through points left parenthesis x 1 comma y 1 right parenthesis and left parenthesis x 2 comma y 2 right parenthesis has a slope of StartFraction y 2 minus y 1 Over x 2 minus x 1 EndFraction . The line of best fit shown passes approximately through the points left parenthesis 0 comma 14 right parenthesis and left parenthesis 13 comma 0 right parenthesis . It follows that the slope of this line of best fit is approximately StartFraction 0 minus 14 Over 13 minus 0 EndFraction , or negative StartFraction 14 Over 13 EndFraction . Of the given choices, negative 1.1 is closest to negative StartFraction 14 Over 13 EndFraction . Choice A is incorrect and may result from conceptual or calculation errors. Choice C is incorrect and may result from conceptual or calculation errors. Choice D is incorrect and may result from conceptual or calculation errors."
d6f5d386-dd70-4e85-96cc-2c0859c39acc,d6f5d386-dd70-4e85-96cc-2c0859c39acc,ef368fb9-1846-418b-8940-513269e156cd,11b06e35,SAT,Q,Problem-Solving and Data Analysis,Q.A.,"Ratios, rates, proportional relationships, and units",H,mcq,,"The density of a certain solid substance is 813 kilograms per cubic meter. A sample of this substance is in the shape of a cube, where each edge has a length of 0.60 meters. To the nearest whole number, what is the mass, in kilograms, of this sample?",,A,"A. 176 | B. 488 | C. 1,355 | D. 3,764","Choice A is correct. It's given that the sample is in the shape of a cube with edge lengths of 0.60 meters. Therefore, the volume of the sample is 0.60 cubed , or 0.216 , cubic meters. It's also given that the sample has a density of 813 kilograms per 1 cubic meter. Therefore, the mass of this sample is left parenthesis 0.216 cubic meters right parenthesis left parenthesis StartFraction 813 kilograms Over 1 cubic meter EndFraction right parenthesis , or 175.608 kilograms. Rounding this mass to the nearest whole number gives 176 kilograms. Therefore, to the nearest whole number, the mass, in kilograms, of this sample is 176 . Choice B is incorrect and may result from conceptual or calculation errors. Choice C is incorrect and may result from conceptual or calculation errors. Choice D is incorrect and may result from conceptual or calculation errors."
62f651c4-37e7-4fa9-8a3d-ff62ceb23066,62f651c4-37e7-4fa9-8a3d-ff62ceb23066,f0292b5f-3705-4a8e-bb65-76b8efa19f66,39aa146d,SAT,Q,Problem-Solving and Data Analysis,Q.D.,Two-variable data: Models and scatterplots,E,mcq,,The scatterplot shows the relationship between x and y . A line of best fit is also shown. The scatterplot has 6 data points. The data points are in a linear pattern trending up from left to right. A line of best fit is shown: The line of best fit slants up from left to right. 1 point is touching the line of best fit. 2 points are above the line of best fit. 3 points are below the lines of best fit. The line of best fit passes through the following approximate coordinates: (0 comma 0.2) (4 comma 2) Which of the following is closest to the slope of the line of best fit shown?,,C,A. negative 2.27 | B. negative 0.44 | C. 0.44 | D. 2.27,"Choice C is correct. It's given that the scatterplot shows the relationship between two variables, x and y , and a line of best fit is shown. For the line of best fit shown, for each increase in the value of x by 1 , the corresponding value of y increases by a constant rate. It follows that the relationship between the variables x and y has a positive linear trend. A line in the xy -plane that passes through the points left parenthesis a comma b right parenthesis and left parenthesis c comma d right parenthesis has a slope of StartFraction d minus b Over c minus a EndFraction . The line of best fit shown passes approximately through the points left parenthesis 0 comma 0.25 right parenthesis and left parenthesis 4 comma 2 right parenthesis . It follows that the slope of this line is approximately StartFraction 2 minus 0.25 Over 4 minus 0 EndFraction , which is equivalent to 0.4375 . Therefore, of the given choices, 0.44 is closest to the slope of the line of best fit shown. Choice A is incorrect. This is the slope of a line of best fit for a relationship between x and y that has a negative, rather than a positive, linear trend. Choice B is incorrect. This is the slope of a line of best fit for a relationship between x and y that has a negative, rather than a positive, linear trend. Choice D is incorrect and may result from conceptual or calculation errors."
741f638a-272e-4982-91a9-50a01668f587,741f638a-272e-4982-91a9-50a01668f587,f055e587-6355-4327-997f-d47cbc5762c1,58171b5e,SAT,Q,Problem-Solving and Data Analysis,Q.D.,Two-variable data: Models and scatterplots,M,mcq,,"Each year, the value of an investment increases by 0.49 percent sign of its value the previous year. Which of the following functions best models how the value of the investment changes over time?",,C,A. Decreasing exponential | B. Decreasing linear | C. Increasing exponential | D. Increasing linear,"Choice C is correct. Because the value of the investment increases each year, the function that best models how the value of the investment changes over time is an increasing function. It′s given that each year, the value of the investment increases by 0.49 percent sign of its value the previous year. Since the value of the investment changes by a fixed percentage each year, the function that best models how the value of the investment changes over time is an exponential function. Therefore, the function that best models how the value of the investment changes over time is an increasing exponential function. Choice A is incorrect and may result from conceptual errors. Choice B is incorrect and may result from conceptual errors. Choice D is incorrect and may result from conceptual errors."
4c11262b-41b4-4c46-84a0-c2f957e8f9e5,4c11262b-41b4-4c46-84a0-c2f957e8f9e5,f064ed4b-2fe0-499c-a4a8-0833dd90d842,d7a3179d,SAT,Q,Problem-Solving and Data Analysis,Q.A.,"Ratios, rates, proportional relationships, and units",E,spr,,"How many yards are equivalent to 1,116 inches? left parenthesis 1 yard equals 36 inches right parenthesis",31,,,"The correct answer is 31 . It's given that 1 yard is equal to 36 inches. Therefore, 1,116 inches is equivalent to left parenthesis 1,116 inches right parenthesis left parenthesis StartFraction 1 yard Over 36 inches EndFraction right parenthesis , or 31 yards."
56513b01-fe94-443b-8898-f5643702eab1,56513b01-fe94-443b-8898-f5643702eab1,f07d28da-c2d0-4840-a8f6-41ab9e939fe0,d6456c7a,SAT,Q,Problem-Solving and Data Analysis,Q.A.,"Ratios, rates, proportional relationships, and units",H,mcq,,"A certain park has an area of 11,863,808 square yards. What is the area, in square miles , of this park? left parenthesis 1 mile equals 1,760 yards right parenthesis",,B,"A. 1.96 | B. 3.83 | C. 3,444.39 | D. 6,740.8","Choice B is correct. Since 1 mile is equal to 1,760 yards, 1 square mile is equal to 1,760 squared , or 3,097,600 , square yards. It’s given that the park has an area of 11,863,808 square yards. Therefore, the park has an area of left parenthesis 11,863,808 square yards right parenthesis left parenthesis StartFraction 1 square mile Over 3,097,600 square yards EndFraction right parenthesis , or StartFraction 11,863,808 Over 3,097,600 EndFraction square miles. Thus, the area, in square miles, of the park is 3.83 . Choice A is incorrect and may result from conceptual or calculation errors. Choice C is incorrect. This is the square root of the area of the park in square yards, not the area of the park in square miles. Choice D is incorrect and may result from converting 11,863,808 yards to miles, rather than converting 11,863,808 square yards to square miles."
f715f428-619d-426d-993d-afd4cdeeb5d5,f715f428-619d-426d-993d-afd4cdeeb5d5,f1037493-022d-4ee3-8226-2b25eb4d9cee,4347a032,SAT,Q,Problem-Solving and Data Analysis,Q.A.,"Ratios, rates, proportional relationships, and units",E,mcq,,How many teaspoons are equivalent to 44 tablespoons? left parenthesis 3 teaspoons equals 1 tablespoon right parenthesis,,C,A. 47 | B. 88 | C. 132 | D. 176,"Choice C is correct. It's given that 3 teaspoons is equivalent to 1 tablespoon. Therefore, 44 tablespoons is equivalent to left parenthesis 44 tablespoons right parenthesis left parenthesis StartFraction 3 teaspoons Over 1 tablespoon EndFraction right parenthesis , or 132 teaspoons. Choice A is incorrect. This is equivalent to approximately 15.66 tablespoons, not 44 tablespoons. Choice B is incorrect. This is equivalent to approximately 29.33 tablespoons, not 44 tablespoons. Choice D is incorrect. This is equivalent to approximately 58.66 tablespoons, not 44 tablespoons."
252ab91d-897c-4c0d-8d50-e60456359300,252ab91d-897c-4c0d-8d50-e60456359300,f446937b-00fb-4f60-8d0e-e89e628a1907,51c9d65f,SAT,Q,Problem-Solving and Data Analysis,Q.A.,"Ratios, rates, proportional relationships, and units",M,mcq,,"For a certain rectangular region, the ratio of its length to its width is 35 to 10 . If the width of the rectangular region increases by 7 units, how must the length change to maintain this ratio?",,B,A. It must decrease by 24.5 units. | B. It must increase by 24.5 units. | C. It must decrease by 7 units. | D. It must increase by 7 units.,"Choice B is correct. It’s given that the ratio of the rectangular region’s length to its width is 35 to 10 . This can be written as a proportion: StartFraction length Over width EndFraction equals StartFraction 35 Over 10 EndFraction , or StartFraction script l Over w EndFraction equals StartFraction 35 Over 10 EndFraction . This proportion can be rewritten as 10 script l equals 35 w , or script l equals 3.5 w . If the width of the rectangular region increases by 7 , then the length will increase by some number x in order to maintain this ratio. The value of x can be found by replacing script l with script l plus x and w with w plus 7 in the equation, which gives script l plus x equals 3.5 left parenthesis w plus 7 right parenthesis . This equation can be rewritten using the distributive property as script l plus x equals 3.5 w plus 24.5 . Since script l equals 3.5 w , the right-hand side of this equation can be rewritten by substituting script l for 3.5 w , which gives script l plus x equals script l plus 24.5 , or x equals 24.5 . Therefore, if the width of the rectangular region increases by 7 units, the length must increase by 24.5 units in order to maintain the given ratio. Choice A is incorrect. If the width of the rectangular region increases, the length must also increase, not decrease. Choice C is incorrect. If the width of the rectangular region increases, the length must also increase, not decrease. Choice D is incorrect. Since the ratio of the length to the width of the rectangular region is 35 to 10 , if the width of the rectangular region increases by 7 units, the length would have to increase by a proportional amount, which would have to be greater than 7 units."
9ff69db4-88d5-4c3b-ad95-8bd4d0c3f462,9ff69db4-88d5-4c3b-ad95-8bd4d0c3f462,f4bd2c4e-357c-42cb-80f2-351c3e4a6a16,763e6769,SAT,Q,Problem-Solving and Data Analysis,Q.A.,"Ratios, rates, proportional relationships, and units",E,mcq,,"The ratio x to y is equivalent to the ratio 12 to t . When x equals 156 , what is the value of y in terms of t ?",,A,A. 13 t | B. 12 t | C. 144 t | D. 168 t,"Choice A is correct. It's given that the ratio x to y is equivalent to the ratio 12 to t . This can be represented by StartFraction x Over y EndFraction equals StartFraction 12 Over t EndFraction . Substituting 156 for x in this equation yields StartFraction 156 Over y EndFraction equals StartFraction 12 Over t EndFraction . This can be rewritten as 12 y equals 156 t . Dividing both sides of this equation by 12 yields y equals 13 t . Therefore, when x equals 156 , the value of y in terms of t is 13 t . Choice B is incorrect and may result from conceptual or calculation errors. Choice C is incorrect and may result from conceptual or calculation errors. Choice D is incorrect and may result from conceptual or calculation errors."
38d4bbcc-99b8-4fc3-8247-5add78d4c1dd,38d4bbcc-99b8-4fc3-8247-5add78d4c1dd,f53593e5-cca2-499d-a5e9-a3d4e5772478,25faa756,SAT,Q,Problem-Solving and Data Analysis,Q.B.,Percentages,H,spr,,The number a is 60 percent sign greater than the positive number b . The number c is 45 percent sign less than a . The number c is how many times b ?,.88,,,"The correct answer is .88 . It’s given that the number a is 60 percent sign greater than the positive number b . Therefore, a equals left parenthesis 1 plus StartFraction 60 Over 100 EndFraction right parenthesis b , which is equivalent to a equals left parenthesis 1 plus 0.60 right parenthesis b , or a equals 1.60 b . It’s also given that the number c is 45 percent sign less than a . Therefore, c equals left parenthesis 1 minus StartFraction 45 Over 100 EndFraction right parenthesis a , which is equivalent to c equals left parenthesis 1 minus 0.45 right parenthesis a , or c equals 0.55 a . Since a equals 1.60 b , substituting 1.60 b for a in the equation c equals 0.55 a yields c equals 0.55 left parenthesis 1.60 b right parenthesis , or c equals 0.88 b . Thus, the number c is 0.88 times the number b . Note that .88 and 22/25 are examples of ways to enter a correct answer."
02ff4aa9-be78-434c-a64d-d18b83b4e58a,02ff4aa9-be78-434c-a64d-d18b83b4e58a,f65322f4-7b1d-4535-afa3-be7fc37f3a13,ad911622,SAT,Q,Problem-Solving and Data Analysis,Q.B.,Percentages,H,mcq,,The value of a collectible comic book increased by 167 percent sign from the end of 2011 to the end of 2012 and then decreased by 16 percent sign from the end of 2012 to the end of 2013 . What was the net percentage increase in the value of the collectible comic book from the end of 2011 to the end of 2013 ?,,A,A. 124.28 percent sign | B. 140.28 percent sign | C. 151.00 percent sign | D. 209.72 percent sign,"Choice A is correct. It’s given that the value of the comic book increased by 167 percent sign from the end of 2011 to the end of 2012 . Therefore, if the value of the comic book at the end of 2011 was x dollars, then the value, in dollars, of the comic book at the end of 2012 was x plus left parenthesis StartFraction 167 Over 100 EndFraction right parenthesis x , which can be rewritten as 1 x plus 1.67 x , or 2.67 x . It’s also given that the value of the comic book decreased by 16 percent sign from the end of 2012 to the end of 2013 . Therefore, the value, in dollars, of the comic book at the end of 2013 was 2.67 x minus 2.67 x left parenthesis StartFraction 16 Over 100 EndFraction right parenthesis , which can be rewritten as 2.67 x minus left parenthesis 2.67 x right parenthesis left parenthesis 0.16 right parenthesis , or 2.2428 x . Thus, if the value of the comic book at the end of 2011 was x dollars, and the value of the comic book at the end of 2013 was 2.2428 x dollars, then from the end of 2011 to the end of 2013 , the value of the comic book increased by 2.2428 x minus 1 x , or 1.2428 x , dollars. Therefore, the increase in the value of the comic book from the end of 2011 to the end of 2013 is equal to 1.2428 times the value of the comic book at the end of 2011 . It follows that from the end of 2011 to the end of 2013 , the net percentage increase in the value of the comic book was left parenthesis 1.2428 right parenthesis left parenthesis 100 right parenthesis percent sign , or 124.28 percent sign . Choice B is incorrect and may result from conceptual or calculation errors. Choice C is incorrect. This is the difference between the net percentage increase in the value of the comic book from the end of 2011 to the end of 2012 and the net percentage decrease in the value of the comic book from the end of 2012 to the end of 2013 , not the net percentage increase in the value of the comic book from the end of 2011 to the end of 2013 . Choice D is incorrect. This is the net percentage increase in the value of the comic book from the end of 2011 to the end of 2013 , if the value of the comic book increased by 167 percent sign from the end of 2011 to the end of 2012 and then increased, not decreased, by 16 percent sign from the end of 2012 to the end of 2013 ."
3a14beb2-aad4-426f-afd8-d1bd9dbaf599,3a14beb2-aad4-426f-afd8-d1bd9dbaf599,f91c402a-d4ae-4fa4-8019-5e3e053a6f44,8d63b6f1,SAT,Q,Problem-Solving and Data Analysis,Q.D.,Two-variable data: Models and scatterplots,E,mcq,,"The scatterplot shows the relationship between the weight, in pounds, of each of 9 female gray wolves on April 30 and the number of offspring each gray wolf produced. The scatterplot has 9 data points. The data points are in a linear pattern trending up from left to right. The data points have the following coordinates: (40 comma 5) (43 comma 5) (47 comma 6) (50 comma 6) (53 comma 7) (55 comma 6) (60 comma 7) (64 comma 7) (66 comma 8) How many offspring did the 50 -pound gray wolf produce?",,C,A. 8 | B. 7 | C. 6 | D. 5,"Choice C is correct. For each point on the scatterplot shown, the x -value represents the weight, in pounds, of a female gray wolf and the y -value represents the number of offspring that wolf produced. The point on the graph with an x -value of 50 has a y -value of 6 . Therefore, the 50 -pound gray wolf produced 6 offspring. Choice A is incorrect. One of the wolves produced 8 offspring, but its weight was greater than 50 pounds. Choice B is incorrect. Three of the wolves produced 7 offspring each, but their weights were each greater than 50 pounds. Choice D is incorrect. Two of the wolves produced 5 offspring each, but their weights were each less than 50 pounds."
7d86a5e3-51f9-4e0f-9b63-3de9936e8dd1,7d86a5e3-51f9-4e0f-9b63-3de9936e8dd1,fa1fbad5-2882-40ab-8fbc-b1b54d0a0d24,25fc031a,SAT,Q,Problem-Solving and Data Analysis,Q.C.,One-variable data: Distributions and measures of center and spread,M,mcq,,"Company A: The horizontal axis is labeled Number of units sold (in thousands). It ranges from 15 to 50 and is divided into 7 equal intervals. The vertical axis is labeled Frequency. It ranges from 0 to 50. The histogram has 3 bins. The Frequency data for the 3 bins are as follows: 25 to 29: 43 30 to 34: 48 35 to 39: 43 Company B: The horizontal axis is labeled Number of units sold (in thousands). It ranges from 15 to 50 and is divided into 7 equal intervals. The vertical axis is labeled Frequency. It ranges from 0 to 50. The histogram has 7 bins. The Frequency data for the 7 bins are as follows: 15 to 19: 31 20 to 24: 24 25 to 29: 11 30 to 34: 3 35 to 39: 11 40 to 44: 24 45 to 49: 31 The histograms summarize the distributions of number of units sold, in thousands, for company A and company B. Which statement best compares the standard deviations of number of units sold for these companies?",,A,A. The standard deviation of number of units sold for company A is less than the standard deviation of number of units sold for company B. | B. The standard deviation of number of units sold for company A is greater than the standard deviation of number of units sold for company B. | C. The standard deviation of number of units sold for company A is equal to the standard deviation of number of units sold for company B. | D. There is not enough information to compare the standard deviations.,"Choice A is correct. Standard deviation measures the spread of a given data set from its mean. In a data set with a smaller standard deviation, there are more values close to the mean. In a data set with a greater standard deviation, there are more values farther from the mean. The two histograms shown have the same scale on the horizontal axis. Therefore, their standard deviations can be compared by visually comparing the spreads of their histograms. The distribution summarized by each histogram is symmetric. Therefore, the mean of the data set for each histogram is a value in the middle bar of that histogram. The middle bar of each histogram has a value of at least 30 thousand units sold but less than 35 thousand units sold. Therefore, the mean of the data set for each histogram is at least 30 thousand and less than 35 thousand. The histogram for company A shows all the values in that data set are close to the mean. For company B, the histogram shows there are fewer values close to the mean and more values farther from the mean. Therefore, the standard deviation of number of units sold for company A is less than the standard deviation of number of units sold for company B. Choice B is incorrect and may result from conceptual or calculation errors. Choice C is incorrect and may result from conceptual or calculation errors. Choice D is incorrect and may result from conceptual or calculation errors."
884dde13-7464-48c1-89f7-7a74bb1e025e,884dde13-7464-48c1-89f7-7a74bb1e025e,fc326aeb-4cf6-4d75-af91-6d0b41c120d3,d72a2b4d,SAT,Q,Problem-Solving and Data Analysis,Q.B.,Percentages,M,mcq,,"In March, the price of a collectible card was dollar sign 15.50 . In April, the price of the collectible card was dollar sign 17.36 . The price of the collectible card in April was p percent sign of the price of the collectible card in March. What is the value of p ?",,C,A. 12 | B. 88 | C. 112 | D. 188,"Choice C is correct. It's given that the price of the collectible card was dollar sign 15.50 in March and dollar sign 17.36 in April. It's also given that the price of the collectible card in April was p percent sign of the price in March. It follows that dollar sign 17.36 is p percent sign of dollar sign 15.50 . Therefore, the value of p can be calculated by solving the equation 17.36 equals left parenthesis StartFraction p Over 100 EndFraction right parenthesis left parenthesis 15.50 right parenthesis , or 17.36 equals StartFraction 15.50 p Over 100 EndFraction . Multiplying each side of this equation by 100 yields 1,736 equals 15.50 p . Dividing each side of this equation by 15.50 yields 112 equals p . Therefore, the value of p is 112 . Choice A is incorrect. 12 percent sign is the percent increase in the price of the collectible card from March to April. Choice B is incorrect and may result from conceptual or calculation errors. Choice D is incorrect and may result from conceptual or calculation errors."
c11c7138-6922-4b01-8ac3-981d24884e18,c11c7138-6922-4b01-8ac3-981d24884e18,fe8cc9c5-3096-4d68-860b-9627f7fb47f7,4e375d1f,SAT,Q,Problem-Solving and Data Analysis,Q.A.,"Ratios, rates, proportional relationships, and units",E,mcq,,"How many meters are equivalent to 2,300 centimeters? left parenthesis 100 centimeters equals 1 meter right parenthesis",,B,"A. 0.043 | B. 23 | C. 2,400 | D. 230,000","Choice B is correct. It's given that 100 centimeters is equal to 1 meter. Therefore, 2,300 centimeters is equivalent to left parenthesis 2,300 centimeters right parenthesis left parenthesis StartFraction 1 meter Over 100 centimeters EndFraction right parenthesis , or 23 meters. Choice A is incorrect. 0.043 meters is equivalent to 4.3 , not 2,300 , centimeters. Choice C is incorrect. 2,400 meters is equivalent to 240,000 , not 2,300 , centimeters. Choice D is incorrect. 230,000 meters is equivalent to 23,000,000 , not 2,300 , centimeters."
6c847302-0dac-4944-8362-0bed796f6728,6c847302-0dac-4944-8362-0bed796f6728,fec108b3-c3d7-492b-8940-83665b9d3107,771ee744,SAT,Q,Problem-Solving and Data Analysis,Q.B.,Percentages,E,mcq,,"There are 320 marbles in a container. Of these marbles, 10 percent sign are red. How many marbles in the container are red?",,A,A. 32 | B. 288 | C. 320 | D. 352,"Choice A is correct. It's given that 10 percent sign of the 320 marbles in a container are red. Therefore, the number of red marbles can be calculated by multiplying the number of marbles in the container by StartFraction 10 Over 100 EndFraction , which gives 320 left parenthesis StartFraction 10 Over 100 EndFraction right parenthesis , or 32 . Choice B is incorrect. This is the number of marbles in the container that aren't red. Choice C is incorrect. This is the total number of marbles in the container. Choice D is incorrect and may result from conceptual or calculation errors."
